image_id,image_path,category_id,glcm_contrast_mean,glcm_contrast_std,glcm_dissimilarity_mean,glcm_dissimilarity_std,glcm_homogeneity_mean,glcm_homogeneity_std,glcm_energy_mean,glcm_energy_std,glcm_correlation_mean,glcm_correlation_std,glcm_ASM_mean,glcm_ASM_std,lbp_bin_0,lbp_bin_1,lbp_bin_2,lbp_bin_3,lbp_bin_4,lbp_bin_5,lbp_bin_6,lbp_bin_7,lbp_bin_8,lbp_bin_9
2322,datasets/oral1/DSC_8919.JPG,3,15.835517839158532,6.445351381125567,2.5290470080481025,0.44700613883764695,0.3568905619341973,0.04172255798428843,0.029215266281126907,0.0021832743871188424,0.997048514333155,0.0012015644771800108,0.0008582984709266003,0.0001298192034369208,0.0549904296875,0.07184466145833333,0.05282389322916667,0.10314557291666666,0.1093173828125,0.13000670572916667,0.10033287760416666,0.09292708333333333,0.12073118489583333,0.16388020833333333
2323,datasets/oral1/DSC_5356.JPG,1,13.905104281519675,4.414691814896312,2.490503036008159,0.33217291680276617,0.348033840566736,0.033742941740797325,0.027724350872321123,0.0018088525734665966,0.9949426120936974,0.0016060260028463158,0.0007719115789241101,0.00010212356940698399,0.06526966145833334,0.07491595052083333,0.0559744140625,0.0948607421875,0.09063919270833333,0.1176283203125,0.10123391927083333,0.0960896484375,0.12457174479166666,0.17881640625
2324,datasets/oral1/DSC_7952.JPG,3,21.874907599988745,9.09779732107595,2.6595568236873395,0.4434291350420005,0.34642730923945764,0.0388420403760165,0.02925859808814811,0.0020939713677708078,0.9915949723699704,0.003495855242844218,0.0008604502781728282,0.0001246356868950466,0.059965104166666665,0.071215234375,0.054911328125,0.10130696614583333,0.10373743489583333,0.12635338541666666,0.101186328125,0.093312109375,0.1194765625,0.168535546875
2325,datasets/oral1/DSC_7944.JPG,3,60.021285691594564,30.917866960694848,3.6969707737613007,0.8500482391110807,0.3327562517991484,0.04002414791077039,0.04038711077955469,0.0031294592494627025,0.9610386725100177,0.02007633093933438,0.0016409122323140701,0.0002565736908401256,0.0534212890625,0.065496875,0.053960221354166664,0.11585696614583334,0.1256734375,0.12810266927083333,0.096321875,0.08893509114583334,0.11519225260416667,0.15703932291666667
2326,datasets/oral1/DSC_8920.JPG,3,17.887608393194693,7.195568038022435,2.612454861099345,0.432408983496813,0.3490681853249035,0.037962027939916786,0.03115902364598586,0.002156257146017927,0.9941133154181689,0.0023690897150062257,0.0009755341994508591,0.00013658038452671553,0.06067447916666667,0.07072311197916667,0.05419401041666667,0.1001587890625,0.10422799479166667,0.12593782552083332,0.09988391927083333,0.09304049479166666,0.12135904947916666,0.16980032552083332
2327,datasets/oral1/DSC_9221.JPG,3,10.221722134572184,2.4353923444975045,2.3289951631091084,0.2858374035213008,0.35853952589408755,0.03285656427893413,0.0327645145279868,0.0020046984904050847,0.9956632635720694,0.001034195077289918,0.0010775322282920905,0.00013401412018191323,0.064362890625,0.07897805989583333,0.0555103515625,0.091753515625,0.08494147135416667,0.1141193359375,0.1025888671875,0.09880904947916666,0.12791458333333333,0.181021875
2328,datasets/oral1/DSC_9424.JPG,2,20.310918980473463,10.474532386215648,2.1117982709173346,0.3821292742968521,0.41584208098562603,0.03970910498485012,0.03893311867683082,0.00271004290990656,0.9867256484942524,0.006847126776353223,0.001523132062477728,0.00021327379159138997,0.05988203125,0.07598802083333334,0.046475065104166664,0.09047194010416666,0.08742591145833334,0.11463893229166666,0.09490540364583333,0.10224635416666666,0.14506901041666667,0.18289733072916667
2329,datasets/oral1/DSC_7200.JPG,1,28.20595704479453,13.50881555964274,3.028800901864281,0.572557986004892,0.3225628118133632,0.03978650677932085,0.02963608051524015,0.002310579116222895,0.987917301365124,0.005787393020430907,0.0008836360441581223,0.00013924497553500893,0.05806171875,0.06755032552083333,0.056397721354166666,0.10782473958333333,0.118000390625,0.13191920572916666,0.100160546875,0.0882271484375,0.11123450520833333,0.16062369791666667
2331,datasets/oral1/DSC_6544.JPG,1,15.481668309411882,5.119673592654371,2.729369929464102,0.4209860781247302,0.32578886512964694,0.03757163288768405,0.029704482344242365,0.0022283092720668416,0.9911251758407448,0.002936166343047662,0.0008873216335513858,0.00013488652636979237,0.060605729166666664,0.07289765625,0.05841608072916667,0.10244244791666667,0.1039912109375,0.12484498697916667,0.10327467447916666,0.0919205078125,0.11474811197916666,0.16685859375
2332,datasets/oral1/DSC_6877.JPG,1,13.963303889988275,4.860877584871167,2.469995328065692,0.37274491320153075,0.3551631083057425,0.037325458345647385,0.02625647438691045,0.0018653651002118131,0.996098206371666,0.0013587900174986433,0.0006928820341875726,9.94953900506926e-05,0.062308203125,0.07189368489583334,0.0540697265625,0.09789466145833334,0.09721223958333333,0.1231365234375,0.10033717447916667,0.09442955729166666,0.1250037109375,0.17371451822916667
